$GPGLL,5158.7398,N,00421.6036,E,045934.000,A,A*5E
$GPGLL,5158.7410,N,00421.6107,E,045935.000,A,A*5B
$GPGLL,5158.7421,N,00421.6177,E,045936.000,A,A*5D
$GPGLL,5158.7436,N,00421.6246,E,045937.000,A,A*5B
$GPGLL,5158.7448,N,00421.6314,E,045938.000,A,A*5B
$GPGLL,5158.7459,N,00421.6382,E,045939.000,A,A*55
$GPGLL,5158.7467,N,00421.6448,E,045940.000,A,A*57
$GPGLL,5158.7472,N,00421.6514,E,045941.000,A,A*5A
$GPGLL,5158.7475,N,00421.6583,E,045942.000,A,A*50
$GPGLL,5158.7462,N,00421.6652,E,045943.000,A,A*58
$GPGLL,5158.7436,N,00421.6707,E,045944.000,A,A*5F
$GPGLL,5158.7407,N,00421.6747,E,045945.000,A,A*58
$GPGLL,5158.7381,N,00421.6790,E,045946.000,A,A*58
$GPGLL,5158.7354,N,00421.6845,E,045947.000,A,A*56
$GPGLL,5158.7325,N,00421.6902,E,045948.000,A,A*5D
$GPGLL,5158.7294,N,00421.6961,E,045949.000,A,A*52
$GPGLL,5158.7262,N,00421.7018,E,045950.000,A,A*55
$GPGLL,5158.7230,N,00421.7074,E,045951.000,A,A*59
$GPGLL,5158.7200,N,00421.7130,E,045952.000,A,A*58
$GPGLL,5158.7170,N,00421.7188,E,045953.000,A,A*5E
$GPGLL,5158.7141,N,00421.7243,E,045954.000,A,A*5F
$GPGLL,5158.7113,N,00421.7299,E,045955.000,A,A*5E
$GPGLL,5158.7084,N,00421.7355,E,045956.000,A,A*53
$GPGLL,5158.7055,N,00421.7410,E,045957.000,A,A*58
$GPGLL,5158.7026,N,00421.7465,E,045958.000,A,A*51
$GPGLL,5158.6996,N,00421.7519,E,045959.000,A,A*59
$GPGLL,5158.6967,N,00421.7576,E,050000.000,A,A*5F
$GPGLL,5158.6941,N,00421.7634,E,050001.000,A,A*5F
$GPGLL,5158.6922,N,00421.7694,E,050002.000,A,A*53
$GPGLL,5158.6922,N,00421.7762,E,050003.000,A,A*5A
$GPGLL,5158.6941,N,00421.7831,E,050004.000,A,A*51
$GPGLL,5158.6961,N,00421.7899,E,050005.000,A,A*50
$GPGLL,5158.6981,N,00421.7971,E,050006.000,A,A*5A
$GPGLL,5158.6997,N,00421.8040,E,050007.000,A,A*58
$GPGLL,5158.7013,N,00421.8107,E,050008.000,A,A*51
$GPGLL,5158.7025,N,00421.8179,E,050009.000,A,A*5C
$GPGLL,5158.7038,N,00421.8251,E,050010.000,A,A*51
$GPGLL,5158.7049,N,00421.8317,E,050011.000,A,A*55
$GPGLL,5158.7062,N,00421.8387,E,050012.000,A,A*56
